"","subj","item","pred","rt"
"3263",82,10,-1,570.36207653994
"3264",82,12,-1,379.28727770878
"3265",82,14,-1,348.82881549837
"3266",82,16,-1,474.25837636851
"3267",82,18,-1,329.406460763177
"3268",82,20,-1,848.476741410491
"3269",82,22,-1,545.724198779875
"3270",82,24,-1,475.672065987926
"3271",82,26,-1,541.284834980258
"3272",82,28,-1,462.775339442034
"3273",82,30,-1,351.614064696577
"3274",82,32,-1,502.463127379296
"3275",82,34,-1,418.690747018151
"3276",82,36,-1,373.575919357595
"3277",83,2,-1,308.556498502096
"3278",83,4,-1,306.825964537265
"3279",83,6,-1,434.039650963611
"3280",83,8,-1,300.408296917625
"3281",83,10,-1,361.338545093144
"3282",83,12,-1,298.900759912999
"3283",83,14,-1,583.999302293143
"3284",83,16,-1,354.504657469702
"3285",83,18,-1,426.69538353865
"3286",83,20,-1,567.648336462267
"3287",83,22,-1,551.473269355122
"3288",83,24,-1,374.681905857547
"3289",83,26,-1,423.78911522727
"3290",83,28,-1,305.690765055584
"3291",83,30,-1,469.683658927014
"3292",83,32,-1,260.596112127987
"3293",83,34,-1,714.033087173127
"3294",83,36,-1,494.962832370872
"3295",84,2,-1,396.574156017359
"3296",84,4,-1,411.226601994112
"3297",84,6,-1,392.964410109506
"3298",84,8,-1,388.119148876066
"3299",84,10,-1,322.454803323954
"3300",84,12,-1,506.125882190333
"3301",84,14,-1,427.314428712398
"3302",84,16,-1,453.07290568126
"3303",84,18,-1,314.83375456098
"3304",84,20,-1,436.713959951487
"3305",84,22,-1,369.141125070911
"3306",84,24,-1,398.194648970727
"3307",84,26,-1,302.54961654083
"3308",84,28,-1,389.920891873011
"3309",84,30,-1,428.954008820079
"3310",84,32,-1,309.418777569781
"3311",84,34,-1,465.044055150048
"3312",84,36,-1,565.070195446409
"3313",85,2,-1,514.084647156467
"3314",85,4,-1,666.230741617307
"3315",85,6,-1,558.54322739321
"3316",85,8,-1,416.900602986241
"3317",85,10,-1,312.497018959132
"3318",85,12,-1,383.820000913828
"3319",85,14,-1,441.315368614959
"3320",85,16,-1,270.533329791417
"3321",85,18,-1,354.560177895659
"3322",85,20,-1,440.777819299298
"3323",85,22,-1,368.465920909366
"3324",85,24,-1,539.835319633467
"3325",85,26,-1,436.256953910917
"3326",85,28,-1,365.83872653277
"3327",85,30,-1,357.075336989217
"3328",85,32,-1,223.15848539273
"3329",85,34,-1,506.627308612784
"3330",85,36,-1,427.13437350011
"3331",86,2,-1,291.493214762447
"3332",86,4,-1,425.281009617218
"3333",86,6,-1,348.400471617623
"3334",86,8,-1,387.220977877832
"3335",86,10,-1,422.405708358503
"3336",86,12,-1,439.553578466514
"3337",86,14,-1,646.505697246409
"3338",86,16,-1,617.79019134734
"3339",86,18,-1,310.47816959423
"3340",86,20,-1,520.898752578027
"3341",86,22,-1,170.560521503976
"3342",86,24,-1,643.695391683085
"3343",86,26,-1,506.012759734706
"3344",86,28,-1,457.280748766157
"3345",86,30,-1,420.551528032502
"3346",86,32,-1,464.159046859843
"3347",86,34,-1,313.253252550653
"3348",86,36,-1,445.084334894733
"3349",87,2,-1,542.289126689864
"3350",87,4,-1,405.469810300894
"3351",87,6,-1,245.459422876656
"3352",87,8,-1,352.778859170443
"3353",87,10,-1,427.004164268448
"3354",87,12,-1,359.680918070299
"3355",87,14,-1,270.744449975681
"3356",87,16,-1,291.617770679797
"3357",87,18,-1,511.672884058644
"3358",87,20,-1,412.514477229936
"3359",87,22,-1,692.319963730506
"3360",87,24,-1,549.597549136116
"3361",87,26,-1,522.550715000454
"3362",87,28,-1,320.497270109814
"3363",87,30,-1,396.308194174796
"3364",87,32,-1,410.035729138358
"3365",87,34,-1,444.606872853353
"3366",87,36,-1,495.22847029017
"3367",88,2,-1,300.931206136819
"3368",88,4,-1,624.404772567286
"3369",88,6,-1,463.762956745885
"3370",88,8,-1,556.970630647072
"3371",88,10,-1,427.959155441289
"3372",88,12,-1,463.445924801539
"3373",88,14,-1,503.112879641573
"3374",88,16,-1,407.339022098125
"3375",88,18,-1,473.469846486036
"3376",88,20,-1,515.617329267121
"3377",88,22,-1,320.278911232676
"3378",88,24,-1,386.943988969252
"3379",88,26,-1,383.439943780023
"3380",88,28,-1,259.610978281288
"3381",88,30,-1,202.349157197637
"3382",88,32,-1,542.622548708089
"3383",88,34,-1,287.686639884706
"3384",88,36,-1,430.734032574673
"3385",89,2,-1,500.638879852017
"3386",89,4,-1,517.860602332153
"3387",89,6,-1,702.148317789225
"3388",89,8,-1,435.147683979556
"3389",89,10,-1,395.933401240627
"3390",89,12,-1,499.756460949728
"3391",89,14,-1,505.053107338318
"3392",89,16,-1,797.250626372633
"3393",89,18,-1,364.863483933279
"3394",89,20,-1,471.040954573951
"3395",89,22,-1,407.899195579553
"3396",89,24,-1,486.444716999137
"3397",89,26,-1,302.622396865132
"3398",89,28,-1,448.922752754159
"3399",89,30,-1,398.212796088466
"3400",89,32,-1,553.55021944015
"3401",89,34,-1,256.423819023067
"3402",89,36,-1,287.906156862198
"3403",90,2,-1,380.498081345401
"3404",90,4,-1,276.176902011228
"3405",90,6,-1,414.386843802677
"3406",90,8,-1,438.506160071584
"3407",90,10,-1,659.9822983472
"3408",90,12,-1,493.76033463005
"3409",90,14,-1,367.750128866657
"3410",90,16,-1,366.815880425795
"3411",90,18,-1,544.5549497803
"3412",90,20,-1,399.094721354316
"3413",90,22,-1,481.159227331674
"3414",90,24,-1,632.972222362774
"3415",90,26,-1,407.3495565768
"3416",90,28,-1,363.871560685567
"3417",90,30,-1,439.640895844433
"3418",90,32,-1,380.896010365476
"3419",90,34,-1,468.576907008801
"3420",90,36,-1,294.895333434758
"3421",91,2,-1,247.126669686941
"3422",91,4,-1,327.321643538091
"3423",91,6,-1,395.35794897647
"3424",91,8,-1,423.008225456898
"3425",91,10,-1,349.099203025004
"3426",91,12,-1,401.663657902549
"3427",91,14,-1,478.249801622127
"3428",91,16,-1,500.59459424476
"3429",91,18,-1,533.855485311285
"3430",91,20,-1,259.743904361382
"3431",91,22,-1,447.480230656728
"3432",91,24,-1,343.158801010371
"3433",91,26,-1,539.560105879845
"3434",91,28,-1,367.909197489254
"3435",91,30,-1,373.576538527619
"3436",91,32,-1,385.606569886447
"3437",91,34,-1,476.678146866178
"3438",91,36,-1,413.64336691915
"3439",92,2,-1,365.419955952177
"3440",92,4,-1,415.535682339338
"3441",92,6,-1,414.890428904736
"3442",92,8,-1,423.504818646717
"3443",92,10,-1,542.618666269619
"3444",92,12,-1,372.282459844149
"3445",92,14,-1,288.662127401107
"3446",92,16,-1,432.38858449629
"3447",92,18,-1,355.593213289103
"3448",92,20,-1,628.37033487458
"3449",92,22,-1,376.974039103988
"3450",92,24,-1,509.383445310645
"3451",92,26,-1,465.095905093933
"3452",92,28,-1,434.295334838935
"3453",92,30,-1,453.527177538913
"3454",92,32,-1,560.771658089621
"3455",92,34,-1,482.763888416834
"3456",92,36,-1,368.182405813032
"3457",93,2,-1,309.915379326643
"3458",93,4,-1,197.746196956987
"3459",93,6,-1,521.781240626873
"3460",93,8,-1,361.212432560153
"3461",93,10,-1,360.604228793195
"3462",93,12,-1,417.485282233994
"3463",93,14,-1,345.687357903249
"3464",93,16,-1,605.726066244354
"3465",93,18,-1,398.133327221723
"3466",93,20,-1,297.643213392851
"3467",93,22,-1,388.422261127616
"3468",93,24,-1,487.518469245963
"3469",93,26,-1,244.24757980867
"3470",93,28,-1,668.568212284717
"3471",93,30,-1,243.8569144858
"3472",93,32,-1,336.407490805303
"3473",93,34,-1,626.284804110565
"3474",93,36,-1,358.676502063844
"3475",94,2,-1,411.836598691156
"3476",94,4,-1,328.285494847075
"3477",94,6,-1,387.677269027663
"3478",94,8,-1,494.638839508958
"3479",94,10,-1,245.640169952985
"3480",94,12,-1,306.257966235845
"3481",94,14,-1,333.697581203658
"3482",94,16,-1,462.18552782666
"3483",94,18,-1,468.096879545948
"3484",94,20,-1,450.122717055829
"3485",94,22,-1,443.015280847564
"3486",94,24,-1,337.184982279146
"3487",94,26,-1,300.297788665408
"3488",94,28,-1,334.729584189404
"3489",94,30,-1,292.503644456961
"3490",94,32,-1,304.14491749813
"3491",94,34,-1,494.007084178893
"3492",94,36,-1,356.484020102866
"3493",95,2,-1,404.243151942613
"3494",95,4,-1,605.943909927116
"3495",95,6,-1,484.910590369095
"3496",95,8,-1,374.380166387657
"3497",95,10,-1,495.820440419132
"3498",95,12,-1,340.030331438771
"3499",95,14,-1,327.24916988702
"3500",95,16,-1,489.180068396597
"3501",95,18,-1,509.468958945678
"3502",95,20,-1,305.853116975224
"3503",95,22,-1,342.901915139509
"3504",95,24,-1,589.158804158126
"3505",95,26,-1,372.732790024026
"3506",95,28,-1,341.381700141996
"3507",95,30,-1,554.433179724718
"3508",95,32,-1,428.716173918055
"3509",95,34,-1,496.243635177989
"3510",95,36,-1,350.673544626144
"3511",96,2,-1,346.271278933659
"3512",96,4,-1,454.385812593539
"3513",96,6,-1,370.778028820689
"3514",96,8,-1,333.718202981097
"3515",96,10,-1,380.327823106317
"3516",96,12,-1,381.741814892341
"3517",96,14,-1,830.67734345931
"3518",96,16,-1,501.94719293571
"3519",96,18,-1,387.226493191262
"3520",96,20,-1,351.626388044049
"3521",96,22,-1,584.258196149933
"3522",96,24,-1,463.493367253008
"3523",96,26,-1,388.023171323374
"3524",96,28,-1,438.931964778388
"3525",96,30,-1,518.568852052965
"3526",96,32,-1,405.175145113186
"3527",96,34,-1,388.654210458369
"3528",96,36,-1,202.784752950352
"3529",97,2,-1,387.443164389653
"3530",97,4,-1,305.903210757029
"3531",97,6,-1,522.411183928522
"3532",97,8,-1,321.018945419136
"3533",97,10,-1,447.791709869388
"3534",97,12,-1,453.322626874331
"3535",97,14,-1,445.257883636289
"3536",97,16,-1,288.63189570679
"3537",97,18,-1,268.862307973838
"3538",97,20,-1,333.559477338404
"3539",97,22,-1,415.149624501195
"3540",97,24,-1,498.761989147596
"3541",97,26,-1,460.749623715646
"3542",97,28,-1,320.662447213405
"3543",97,30,-1,334.486488033348
"3544",97,32,-1,542.426668841622
"3545",97,34,-1,238.213133739417
"3546",97,36,-1,306.715173723279
"3547",98,2,-1,470.409622843384
"3548",98,4,-1,339.105645372536
"3549",98,6,-1,299.587641835624
"3550",98,8,-1,290.220042635734
"3551",98,10,-1,532.535391793755
"3552",98,12,-1,417.461147008477
"3553",98,14,-1,557.501916680035
"3554",98,16,-1,323.382652786581
"3555",98,18,-1,563.805625683335
"3556",98,20,-1,351.525822565306
"3557",98,22,-1,423.639117869064
"3558",98,24,-1,542.389176779229
"3559",98,26,-1,468.204929662176
"3560",98,28,-1,305.740761496555
"3561",98,30,-1,402.962575331095
"3562",98,32,-1,348.399918980283
"3563",98,34,-1,588.957364764676
"3564",98,36,-1,412.62974278147
"3565",99,2,-1,438.474735893479
"3566",99,4,-1,353.926938704123
"3567",99,6,-1,492.435273296723
"3568",99,8,-1,418.695957525136
"3569",99,10,-1,472.814653072776
"3570",99,12,-1,453.332397635559
"3571",99,14,-1,467.786745203326
"3572",99,16,-1,282.726378372491
"3573",99,18,-1,263.022382632486
"3574",99,20,-1,343.009881789138
"3575",99,22,-1,270.524368851772
"3576",99,24,-1,219.861279721371
"3577",99,26,-1,652.898288450389
"3578",99,28,-1,345.361280969055
"3579",99,30,-1,483.339733645253
"3580",99,32,-1,476.723362977444
"3581",99,34,-1,303.914650276569
"3582",99,36,-1,397.057000286862
"3583",100,2,-1,224.082306878414
"3584",100,4,-1,455.931838521863
"3585",100,6,-1,207.86705460058
"3586",100,8,-1,602.748408451364
"3587",100,10,-1,467.214462732551
"3588",100,12,-1,326.414199575889
"3589",100,14,-1,331.47817548458
"3590",100,16,-1,831.4667872726
"3591",100,18,-1,347.468836723149
"3592",100,20,-1,463.455053273679
"3593",100,22,-1,367.818493318718
"3594",100,24,-1,402.469314460797
"3595",100,26,-1,390.0472481283
"3596",100,28,-1,289.031823213038
"3597",100,30,-1,458.40009377711
"3598",100,32,-1,421.53456488577
"3599",100,34,-1,422.482020254407
"3600",100,36,-1,670.591923231104
